age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
54,3.0,257765,5.0,4,0.0,7.0,1.0,4.0,0.0,0,0,40,9.0
29,3.0,210498,11.0,9,1.0,3.0,0.0,4.0,0.0,0,0,40,19.0
47,3.0,277545,9.0,13,1.0,1.0,0.0,1.0,0.0,0,0,40,0.0
31,3.0,19302,7.0,12,3.0,1.0,1.0,4.0,0.0,2202,0,38,19.0
53,3.0,195813,4.0,3,1.0,3.0,0.0,3.0,0.0,5178,0,40,17.0
62,0.0,72486,11.0,9,1.0,0.0,0.0,1.0,0.0,0,0,24,2.0
37,3.0,34146,11.0,9,1.0,3.0,0.0,4.0,0.0,0,0,68,19.0
64,3.0,169604,1.0,7,1.0,13.0,0.0,4.0,0.0,0,0,40,19.0
27,3.0,209891,14.0,10,3.0,6.0,1.0,2.0,0.0,0,0,50,19.0
50,0.0,204577,9.0,13,1.0,0.0,0.0,2.0,0.0,0,1902,60,19.0
50,3.0,320510,9.0,13,1.0,4.0,0.0,4.0,0.0,0,1902,40,19.0
30,3.0,229051,6.0,5,1.0,8.0,0.0,4.0,0.0,0,0,37,19.0
70,0.0,133248,11.0,9,1.0,0.0,0.0,4.0,0.0,0,0,14,19.0
46,6.0,27802,7.0,12,1.0,12.0,0.0,4.0,0.0,0,0,38,19.0
35,3.0,123606,14.0,10,1.0,6.0,0.0,4.0,0.0,0,0,40,19.0
57,4.0,125000,13.0,15,1.0,9.0,0.0,4.0,0.0,0,0,35,19.0
27,3.0,178778,11.0,9,1.0,13.0,0.0,4.0,0.0,0,0,40,19.0
33,3.0,188352,12.0,14,3.0,9.0,1.0,2.0,0.0,0,0,50,19.0
25,3.0,267284,11.0,9,3.0,6.0,2.0,4.0,0.0,0,0,40,19.0
26,3.0,120238,9.0,13,3.0,11.0,2.0,4.0,0.0,0,0,40,19.0
39,3.0,232854,11.0,9,0.0,13.0,1.0,4.0,0.0,0,0,40,19.0
26,3.0,164938,11.0,9,1.0,11.0,0.0,4.0,0.0,0,0,40,19.0
56,3.0,70720,2.0,8,1.0,9.0,0.0,4.0,0.0,0,0,40,19.0
63,4.0,222289,11.0,9,1.0,4.0,0.0,4.0,0.0,0,0,40,19.0
22,3.0,126945,8.0,11,1.0,12.0,0.0,4.0,0.0,0,0,40,19.0
62,3.0,69867,9.0,13,1.0,9.0,0.0,4.0,0.0,0,0,55,19.0
68,0.0,133758,5.0,4,5.0,0.0,1.0,2.0,0.0,0,0,10,19.0
68,5.0,89011,10.0,16,1.0,9.0,0.0,4.0,0.0,0,0,50,1.0
47,3.0,46857,14.0,10,0.0,1.0,1.0,4.0,0.0,0,0,40,19.0
31,3.0,309620,12.0,14,1.0,9.0,0.0,1.0,0.0,0,0,6,18.0
37,6.0,136137,14.0,10,4.0,1.0,1.0,4.0,0.0,0,0,40,19.0
31,3.0,184306,8.0,11,3.0,13.0,3.0,4.0,0.0,0,1980,60,19.0
32,3.0,250354,0.0,6,3.0,3.0,2.0,4.0,0.0,0,0,45,19.0
23,3.0,529223,9.0,13,3.0,11.0,3.0,2.0,0.0,0,0,10,19.0
19,3.0,571853,11.0,9,3.0,8.0,3.0,4.0,0.0,0,0,30,19.0
50,0.0,87263,11.0,9,1.0,0.0,0.0,4.0,0.0,0,0,55,19.0
34,6.0,189843,11.0,9,1.0,1.0,0.0,4.0,0.0,0,0,40,19.0
51,6.0,172022,12.0,14,3.0,9.0,1.0,4.0,0.0,0,0,40,19.0
61,3.0,72442,1.0,7,1.0,8.0,0.0,4.0,0.0,0,0,40,19.0
41,3.0,104892,12.0,14,1.0,4.0,0.0,4.0,0.0,0,0,40,19.0
42,2.0,46094,9.0,13,0.0,13.0,1.0,4.0,0.0,0,0,33,19.0
34,5.0,192259,13.0,15,1.0,9.0,0.0,4.0,0.0,0,0,35,19.0
52,3.0,155434,11.0,9,1.0,4.0,0.0,4.0,0.0,0,0,48,19.0
48,3.0,91251,5.0,4,1.0,8.0,0.0,1.0,0.0,0,0,30,2.0
25,3.0,255004,0.0,6,3.0,3.0,1.0,4.0,0.0,0,0,40,19.0
53,3.0,124963,11.0,9,0.0,6.0,1.0,4.0,0.0,0,0,40,19.0
28,3.0,29444,11.0,9,1.0,6.0,0.0,0.0,0.0,0,0,40,19.0
32,3.0,157287,9.0,13,1.0,11.0,0.0,4.0,0.0,0,0,40,19.0
60,3.0,181953,11.0,9,1.0,13.0,0.0,4.0,0.0,0,0,28,19.0
22,3.0,238917,3.0,2,3.0,7.0,1.0,4.0,0.0,0,0,24,14.0
36,3.0,106964,11.0,9,1.0,7.0,0.0,4.0,0.0,0,0,40,19.0
22,0.0,306031,14.0,10,3.0,0.0,3.0,4.0,0.0,0,0,40,19.0
57,4.0,123053,13.0,15,1.0,9.0,0.0,1.0,0.0,15024,0,50,11.0
28,3.0,25955,14.0,10,3.0,3.0,3.0,0.0,0.0,0,0,40,19.0
81,0.0,89015,11.0,9,1.0,0.0,0.0,4.0,0.0,0,0,18,19.0
33,3.0,188246,9.0,13,1.0,4.0,0.0,4.0,0.0,0,0,40,19.0
21,3.0,25265,11.0,9,3.0,3.0,3.0,4.0,0.0,0,0,40,19.0
45,3.0,127738,14.0,10,1.0,8.0,0.0,4.0,0.0,0,0,40,19.0
31,3.0,323055,11.0,9,1.0,13.0,0.0,4.0,0.0,0,0,50,19.0
34,3.0,119153,1.0,7,1.0,13.0,0.0,4.0,0.0,0,0,50,19.0
27,3.0,31659,9.0,13,1.0,7.0,0.0,4.0,0.0,0,1887,60,19.0
63,5.0,181561,14.0,10,0.0,4.0,1.0,4.0,0.0,0,0,50,19.0
63,5.0,168048,13.0,15,1.0,9.0,0.0,4.0,0.0,0,0,30,19.0
45,6.0,187581,8.0,11,1.0,10.0,0.0,4.0,0.0,0,0,40,19.0
32,3.0,732102,9.0,13,3.0,4.0,1.0,4.0,0.0,0,0,40,19.0
26,3.0,126829,14.0,10,3.0,11.0,1.0,4.0,0.0,0,0,40,19.0
46,3.0,328216,11.0,9,1.0,3.0,0.0,4.0,0.0,0,0,40,19.0
58,3.0,132606,4.0,3,0.0,7.0,1.0,2.0,0.0,0,0,40,19.0
26,3.0,160445,11.0,9,0.0,3.0,1.0,4.0,0.0,0,0,40,19.0
27,3.0,106935,9.0,13,1.0,4.0,0.0,4.0,0.0,0,0,45,19.0
25,3.0,98283,9.0,13,3.0,9.0,3.0,1.0,0.0,0,0,40,19.0
38,1.0,172571,14.0,10,0.0,1.0,1.0,4.0,0.0,0,0,40,19.0
18,3.0,268952,2.0,8,3.0,8.0,3.0,4.0,0.0,0,0,20,19.0
36,6.0,196348,11.0,9,1.0,4.0,0.0,4.0,0.0,0,0,60,19.0
90,3.0,250832,0.0,6,1.0,4.0,0.0,4.0,0.0,0,0,40,19.0
40,4.0,110862,7.0,12,1.0,3.0,0.0,4.0,0.0,0,2377,50,19.0
26,5.0,163189,11.0,9,3.0,11.0,3.0,4.0,0.0,0,0,40,19.0
46,3.0,122026,9.0,13,1.0,3.0,0.0,4.0,0.0,0,0,44,19.0
27,3.0,165412,11.0,9,1.0,3.0,0.0,4.0,0.0,0,0,40,19.0
60,5.0,282660,5.0,4,1.0,3.0,0.0,4.0,0.0,0,0,40,19.0
57,3.0,201991,9.0,13,1.0,9.0,0.0,4.0,0.0,0,0,40,19.0
50,3.0,38795,9.0,13,1.0,9.0,0.0,4.0,0.0,0,0,50,19.0
57,3.0,317969,11.0,9,1.0,4.0,0.0,4.0,0.0,0,0,50,19.0
38,3.0,103323,14.0,10,1.0,3.0,0.0,4.0,0.0,7688,0,40,19.0
25,3.0,280093,1.0,7,2.0,6.0,1.0,4.0,0.0,0,0,40,14.0
31,3.0,166343,11.0,9,3.0,7.0,3.0,2.0,0.0,0,0,50,0.0
26,3.0,101027,11.0,9,1.0,11.0,0.0,4.0,0.0,0,0,48,19.0
35,2.0,79649,9.0,13,1.0,9.0,0.0,4.0,0.0,0,0,50,19.0
21,3.0,766115,0.0,6,1.0,6.0,0.0,4.0,0.0,0,0,35,19.0
61,3.0,159822,5.0,4,1.0,3.0,0.0,4.0,0.0,7688,0,40,16.0
42,3.0,201495,9.0,13,1.0,4.0,0.0,4.0,0.0,0,0,40,19.0
34,3.0,353213,7.0,12,4.0,3.0,1.0,4.0,0.0,0,0,60,19.0
19,6.0,156294,14.0,10,3.0,9.0,3.0,4.0,0.0,0,0,25,19.0
59,2.0,105866,9.0,13,1.0,10.0,0.0,2.0,0.0,0,0,30,19.0
33,3.0,170769,10.0,16,0.0,11.0,1.0,4.0,0.0,99999,0,60,19.0
30,3.0,180656,14.0,10,2.0,3.0,1.0,4.0,0.0,0,0,40,0.0
22,3.0,200593,14.0,10,3.0,11.0,3.0,4.0,0.0,0,0,40,19.0
39,5.0,187693,11.0,9,1.0,3.0,0.0,4.0,0.0,0,0,72,19.0
29,3.0,351871,9.0,13,3.0,11.0,1.0,4.0,0.0,0,0,50,19.0
20,3.0,107242,11.0,9,3.0,7.0,1.0,2.0,0.0,0,0,40,0.0
31,3.0,253354,0.0,6,1.0,11.0,0.0,4.0,0.0,0,0,40,19.0
37,3.0,147258,6.0,5,1.0,7.0,0.0,4.0,0.0,0,0,50,19.0
42,3.0,127314,9.0,13,1.0,12.0,0.0,4.0,0.0,0,0,45,19.0
53,3.0,145409,11.0,9,1.0,7.0,0.0,4.0,0.0,0,0,40,19.0
35,3.0,199753,11.0,9,3.0,7.0,3.0,4.0,0.0,0,0,48,19.0
59,6.0,105363,11.0,9,3.0,1.0,3.0,4.0,0.0,0,0,40,19.0
38,3.0,111377,14.0,10,1.0,4.0,0.0,4.0,0.0,0,0,55,19.0
22,3.0,186849,1.0,7,0.0,11.0,3.0,4.0,0.0,0,0,50,19.0
23,6.0,235853,9.0,13,3.0,12.0,1.0,4.0,0.0,0,0,22,19.0
42,3.0,107762,12.0,14,1.0,9.0,0.0,4.0,0.0,0,0,40,19.0
60,5.0,187794,11.0,9,1.0,13.0,0.0,4.0,0.0,3103,0,60,19.0
53,5.0,158284,11.0,9,1.0,11.0,0.0,4.0,0.0,0,0,70,19.0
20,3.0,204641,14.0,10,3.0,8.0,3.0,4.0,0.0,0,0,40,19.0
27,3.0,183511,11.0,9,1.0,6.0,0.0,4.0,0.0,0,0,40,19.0
40,3.0,144594,11.0,9,1.0,1.0,0.0,4.0,0.0,2829,0,40,19.0
38,3.0,203169,8.0,11,1.0,3.0,0.0,4.0,0.0,0,0,50,19.0
23,3.0,155919,6.0,5,2.0,3.0,1.0,4.0,0.0,0,0,40,14.0
47,3.0,431245,5.0,4,1.0,3.0,0.0,4.0,0.0,0,0,40,19.0
17,3.0,194612,1.0,7,3.0,8.0,3.0,4.0,0.0,0,0,25,19.0
36,4.0,186035,14.0,10,1.0,11.0,0.0,4.0,0.0,0,0,60,19.0
18,3.0,43272,14.0,10,3.0,8.0,3.0,4.0,0.0,0,0,20,19.0
28,3.0,403671,11.0,9,3.0,8.0,2.0,4.0,0.0,0,0,40,14.0
58,3.0,289364,14.0,10,1.0,4.0,0.0,4.0,0.0,7688,0,45,19.0
58,2.0,32855,11.0,9,1.0,13.0,0.0,4.0,0.0,0,0,48,19.0
25,3.0,391192,14.0,10,3.0,11.0,3.0,4.0,0.0,0,0,24,19.0
28,3.0,293926,11.0,9,1.0,3.0,0.0,4.0,0.0,0,1740,30,19.0
52,3.0,84451,8.0,11,0.0,8.0,1.0,4.0,0.0,0,0,32,19.0
42,3.0,187795,14.0,10,1.0,4.0,0.0,4.0,0.0,99999,0,55,19.0
23,3.0,278254,11.0,9,1.0,7.0,0.0,2.0,0.0,0,0,45,19.0
32,3.0,171215,14.0,10,0.0,1.0,1.0,4.0,0.0,0,0,48,19.0
40,3.0,76625,11.0,9,0.0,3.0,4.0,4.0,0.0,0,0,40,19.0
32,4.0,244665,11.0,9,1.0,3.0,0.0,4.0,0.0,5178,0,45,19.0
24,6.0,324637,14.0,10,3.0,8.0,1.0,4.0,0.0,0,0,40,19.0
61,2.0,167347,14.0,10,1.0,1.0,0.0,4.0,0.0,0,0,35,19.0
27,3.0,114967,9.0,13,3.0,12.0,1.0,4.0,0.0,0,0,40,19.0
48,2.0,85341,9.0,13,1.0,9.0,0.0,4.0,0.0,0,0,45,19.0
30,3.0,205152,9.0,13,3.0,11.0,1.0,4.0,0.0,0,0,40,19.0
23,3.0,124971,14.0,10,0.0,1.0,1.0,4.0,0.0,0,0,40,19.0
46,3.0,174426,14.0,10,1.0,7.0,0.0,4.0,0.0,0,0,40,19.0
34,2.0,231826,11.0,9,1.0,9.0,0.0,4.0,0.0,0,0,40,6.0
36,5.0,233533,14.0,10,1.0,3.0,0.0,4.0,0.0,0,0,60,19.0
43,2.0,193755,9.0,13,1.0,9.0,0.0,4.0,0.0,0,0,40,19.0
38,3.0,192939,11.0,9,0.0,3.0,4.0,4.0,0.0,0,0,40,19.0
34,3.0,185216,14.0,10,3.0,1.0,3.0,4.0,0.0,0,0,40,19.0
35,3.0,341643,9.0,13,3.0,8.0,2.0,4.0,0.0,0,0,50,19.0
68,3.0,195868,9.0,13,1.0,11.0,0.0,4.0,0.0,20051,0,40,19.0
20,2.0,235894,14.0,10,3.0,5.0,3.0,4.0,0.0,0,0,40,19.0
35,3.0,89508,11.0,9,1.0,13.0,0.0,4.0,0.0,0,0,50,19.0
63,0.0,46907,9.0,13,1.0,0.0,0.0,4.0,0.0,0,0,8,19.0
46,3.0,604380,11.0,9,1.0,8.0,0.0,2.0,0.0,0,0,40,19.0
47,3.0,266860,14.0,10,1.0,11.0,0.0,4.0,0.0,0,0,65,19.0
23,3.0,82777,11.0,9,1.0,4.0,0.0,4.0,0.0,0,0,30,19.0
25,3.0,199224,9.0,13,1.0,9.0,0.0,4.0,0.0,0,0,45,19.0
25,3.0,361493,9.0,13,3.0,11.0,1.0,4.0,0.0,3325,0,40,19.0
30,3.0,175083,11.0,9,0.0,13.0,1.0,4.0,0.0,0,0,52,19.0
53,3.0,141388,11.0,9,1.0,13.0,0.0,4.0,0.0,0,0,40,19.0
35,3.0,87556,11.0,9,0.0,3.0,1.0,4.0,0.0,0,0,40,19.0
34,3.0,405386,14.0,10,3.0,3.0,1.0,2.0,0.0,0,0,28,19.0
27,3.0,208249,11.0,9,1.0,6.0,0.0,4.0,0.0,0,0,62,19.0
31,3.0,382368,14.0,10,3.0,1.0,1.0,4.0,0.0,0,0,40,8.0
34,3.0,24266,8.0,11,1.0,3.0,0.0,4.0,0.0,7688,0,40,19.0
38,3.0,58108,9.0,13,1.0,4.0,0.0,4.0,0.0,0,0,50,19.0
44,3.0,131650,7.0,12,1.0,4.0,0.0,4.0,0.0,0,0,54,19.0
57,3.0,233382,12.0,14,3.0,4.0,1.0,4.0,0.0,0,0,40,4.0
35,3.0,230054,5.0,4,1.0,7.0,0.0,4.0,0.0,0,0,40,14.0
56,5.0,94156,13.0,15,1.0,9.0,0.0,4.0,0.0,0,1977,50,19.0
43,2.0,125461,9.0,13,3.0,9.0,1.0,4.0,0.0,0,0,40,19.0
46,3.0,155489,11.0,9,1.0,7.0,0.0,4.0,0.0,0,0,43,19.0
36,3.0,272944,9.0,13,1.0,4.0,0.0,4.0,0.0,0,1887,40,19.0
35,3.0,102976,12.0,14,3.0,4.0,1.0,4.0,0.0,0,0,40,19.0
30,3.0,224377,11.0,9,3.0,3.0,1.0,4.0,0.0,0,0,40,19.0
54,5.0,158948,11.0,9,1.0,13.0,0.0,4.0,0.0,0,0,15,19.0
75,3.0,256474,12.0,14,3.0,10.0,1.0,4.0,0.0,0,0,16,19.0
25,3.0,41526,9.0,13,3.0,3.0,3.0,4.0,0.0,0,0,30,1.0
31,5.0,175856,11.0,9,1.0,3.0,0.0,4.0,0.0,0,0,60,19.0
36,3.0,218490,8.0,11,1.0,11.0,0.0,4.0,0.0,0,0,60,19.0
27,3.0,205188,0.0,6,1.0,7.0,0.0,4.0,0.0,0,0,40,19.0
55,3.0,226875,11.0,9,1.0,11.0,0.0,4.0,0.0,4064,0,40,19.0
25,3.0,216583,9.0,13,1.0,4.0,0.0,4.0,0.0,0,0,43,19.0
47,3.0,248059,14.0,10,1.0,8.0,0.0,4.0,0.0,0,0,47,19.0
49,4.0,125892,12.0,14,1.0,4.0,0.0,4.0,0.0,0,0,50,19.0
67,5.0,45814,5.0,4,1.0,5.0,0.0,4.0,0.0,0,0,40,19.0
43,0.0,218558,11.0,9,1.0,0.0,0.0,4.0,0.0,0,0,40,19.0
41,5.0,153132,13.0,15,1.0,4.0,0.0,4.0,0.0,15024,0,40,19.0
20,0.0,201680,14.0,10,3.0,0.0,3.0,4.0,0.0,0,0,35,19.0
47,2.0,134671,14.0,10,1.0,4.0,0.0,4.0,0.0,0,0,40,19.0
57,1.0,30030,11.0,9,1.0,3.0,0.0,2.0,0.0,0,0,40,19.0
48,5.0,164582,14.0,10,1.0,5.0,0.0,4.0,0.0,7298,0,60,19.0
50,3.0,92079,14.0,10,1.0,12.0,0.0,4.0,0.0,0,0,45,19.0
46,3.0,45363,13.0,15,0.0,9.0,1.0,4.0,0.0,0,2824,40,19.0
37,3.0,188377,11.0,9,3.0,7.0,1.0,2.0,0.0,0,0,40,19.0
55,0.0,106707,7.0,12,1.0,0.0,0.0,2.0,0.0,0,0,20,19.0
20,5.0,306710,11.0,9,3.0,5.0,3.0,4.0,0.0,0,0,40,19.0
61,5.0,163174,13.0,15,1.0,9.0,0.0,4.0,0.0,0,0,35,19.0
49,3.0,196571,9.0,13,1.0,11.0,0.0,4.0,0.0,0,0,45,19.0
19,3.0,414871,11.0,9,3.0,3.0,3.0,4.0,0.0,0,0,40,19.0
74,4.0,167537,14.0,10,1.0,4.0,0.0,4.0,0.0,0,0,35,19.0
72,3.0,156310,0.0,6,1.0,8.0,0.0,4.0,0.0,2414,0,12,19.0
36,3.0,115700,11.0,9,1.0,11.0,0.0,4.0,0.0,0,0,50,19.0
59,4.0,103948,11.0,9,1.0,11.0,0.0,4.0,0.0,0,0,60,19.0
46,1.0,199925,9.0,13,0.0,9.0,1.0,4.0,0.0,0,0,40,19.0
42,3.0,196626,5.0,4,1.0,3.0,0.0,4.0,0.0,0,0,40,19.0
21,3.0,234108,14.0,10,3.0,6.0,3.0,4.0,0.0,0,0,40,19.0
58,3.0,56392,14.0,10,1.0,11.0,0.0,4.0,0.0,0,0,40,19.0
58,5.0,54566,14.0,10,1.0,5.0,0.0,4.0,0.0,0,0,35,19.0
57,3.0,122497,6.0,5,5.0,8.0,4.0,2.0,0.0,0,0,52,0.0
56,3.0,193622,11.0,9,4.0,3.0,4.0,4.0,0.0,0,0,40,19.0
25,3.0,190107,9.0,13,3.0,3.0,3.0,4.0,0.0,0,0,40,19.0
40,3.0,220977,10.0,16,1.0,4.0,0.0,1.0,0.0,3103,0,40,11.0
29,3.0,110226,12.0,14,3.0,11.0,1.0,4.0,0.0,0,0,65,0.0
19,0.0,39460,11.0,9,3.0,0.0,3.0,4.0,0.0,0,0,60,19.0
22,3.0,315524,14.0,10,3.0,1.0,3.0,2.0,0.0,0,0,30,5.0
41,4.0,177905,9.0,13,1.0,4.0,0.0,4.0,0.0,7688,0,70,19.0
34,3.0,176648,11.0,9,0.0,1.0,1.0,2.0,0.0,0,0,42,19.0
35,3.0,282979,11.0,9,1.0,11.0,0.0,4.0,0.0,5178,0,50,19.0
21,3.0,305781,11.0,9,3.0,6.0,4.0,4.0,0.0,0,0,45,19.0
35,3.0,287658,14.0,10,3.0,1.0,4.0,2.0,0.0,0,0,40,19.0
30,3.0,327112,9.0,13,0.0,11.0,1.0,4.0,0.0,0,1564,40,19.0
21,3.0,133471,14.0,10,3.0,4.0,3.0,4.0,0.0,0,0,40,19.0
32,3.0,52537,14.0,10,3.0,12.0,1.0,2.0,0.0,0,0,38,19.0
43,3.0,55395,14.0,10,1.0,3.0,0.0,4.0,0.0,0,0,40,19.0
35,3.0,167990,6.0,5,1.0,7.0,0.0,4.0,0.0,0,0,40,1.0
38,3.0,187847,8.0,11,1.0,4.0,0.0,4.0,0.0,0,0,50,19.0
33,3.0,107248,8.0,11,3.0,1.0,1.0,4.0,0.0,0,0,45,19.0
61,3.0,147845,5.0,4,1.0,13.0,0.0,4.0,0.0,0,0,31,19.0
25,3.0,130302,11.0,9,3.0,6.0,4.0,4.0,0.0,0,0,40,19.0
17,3.0,198124,1.0,7,3.0,11.0,3.0,4.0,0.0,0,0,20,19.0
56,3.0,172364,11.0,9,1.0,7.0,0.0,4.0,0.0,0,0,40,19.0
29,3.0,210464,6.0,5,1.0,7.0,0.0,4.0,0.0,0,0,40,19.0
72,4.0,172407,13.0,15,1.0,9.0,0.0,4.0,0.0,99999,0,50,19.0
34,3.0,133503,14.0,10,0.0,13.0,1.0,4.0,0.0,2174,0,40,19.0
30,1.0,54684,13.0,15,3.0,4.0,1.0,4.0,0.0,0,0,55,0.0
49,3.0,209146,11.0,9,1.0,13.0,0.0,4.0,0.0,0,0,40,19.0
23,3.0,37072,9.0,13,3.0,11.0,1.0,4.0,0.0,0,0,50,19.0
41,3.0,48087,5.0,4,0.0,3.0,1.0,4.0,0.0,0,1590,40,19.0
24,3.0,236696,14.0,10,3.0,8.0,1.0,4.0,0.0,0,0,30,19.0
23,3.0,440456,9.0,13,3.0,8.0,1.0,4.0,0.0,0,0,40,19.0
25,3.0,51498,2.0,8,3.0,8.0,2.0,4.0,0.0,0,0,40,19.0
38,2.0,73715,14.0,10,1.0,10.0,0.0,4.0,0.0,0,0,60,19.0
29,3.0,202182,14.0,10,1.0,3.0,0.0,4.0,0.0,0,0,50,19.0
53,3.0,97411,4.0,3,1.0,7.0,0.0,1.0,0.0,0,0,40,13.0
37,2.0,244803,11.0,9,1.0,3.0,0.0,4.0,0.0,0,0,40,0.0
34,3.0,57426,9.0,13,3.0,11.0,1.0,4.0,0.0,0,0,45,19.0
23,3.0,60331,14.0,10,3.0,3.0,1.0,4.0,0.0,0,0,40,19.0
17,3.0,277583,1.0,7,3.0,6.0,3.0,4.0,0.0,0,0,15,19.0
52,3.0,114228,11.0,9,0.0,3.0,1.0,4.0,0.0,3325,0,40,19.0
30,0.0,298577,11.0,9,3.0,0.0,3.0,4.0,0.0,0,0,30,19.0
50,5.0,391016,9.0,13,0.0,4.0,1.0,4.0,0.0,0,0,30,19.0
39,3.0,180477,12.0,14,3.0,9.0,1.0,4.0,0.0,0,0,60,19.0
26,3.0,159732,11.0,9,3.0,7.0,1.0,4.0,0.0,0,0,52,19.0
22,3.0,141698,0.0,6,3.0,3.0,4.0,4.0,0.0,0,0,40,19.0
61,3.0,213321,11.0,9,1.0,10.0,0.0,4.0,0.0,0,0,40,19.0
46,1.0,207022,9.0,13,1.0,4.0,0.0,4.0,0.0,7688,0,40,19.0
33,3.0,33117,7.0,12,1.0,10.0,0.0,4.0,0.0,0,0,40,19.0
22,3.0,243842,6.0,5,3.0,3.0,3.0,4.0,0.0,0,0,40,19.0
59,3.0,113959,11.0,9,1.0,1.0,0.0,4.0,0.0,0,0,45,19.0
18,3.0,193290,14.0,10,3.0,8.0,3.0,4.0,0.0,0,1721,20,19.0
40,3.0,365986,9.0,13,1.0,6.0,3.0,4.0,0.0,0,0,40,19.0
44,3.0,213416,4.0,3,1.0,7.0,0.0,4.0,0.0,0,0,40,14.0
35,1.0,128608,9.0,13,3.0,4.0,3.0,4.0,0.0,0,0,40,19.0
27,3.0,213152,14.0,10,3.0,11.0,1.0,4.0,0.0,0,0,40,19.0
60,0.0,141580,11.0,9,1.0,0.0,0.0,4.0,0.0,0,0,50,19.0
44,3.0,277533,14.0,10,1.0,3.0,0.0,4.0,0.0,0,0,40,19.0
50,3.0,20795,11.0,9,1.0,5.0,0.0,4.0,0.0,0,0,60,19.0
38,3.0,243872,9.0,13,1.0,11.0,0.0,4.0,0.0,0,0,70,19.0
33,6.0,400943,12.0,14,1.0,9.0,0.0,4.0,0.0,0,0,50,19.0
51,2.0,146325,10.0,16,1.0,9.0,0.0,4.0,0.0,0,1887,40,19.0
