age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
29,3.0,412435,11.0,9,2.0,3.0,5.0,4.0,0.0,0,0,40,26.0
46,3.0,86220,9.0,13,0.0,11.0,1.0,4.0,0.0,0,0,40,36.0
36,3.0,173804,1.0,7,0.0,7.0,1.0,4.0,0.0,0,0,40,36.0
29,1.0,119848,9.0,13,4.0,9.0,1.0,4.0,0.0,0,0,40,36.0
53,3.0,394474,7.0,12,4.0,1.0,4.0,2.0,0.0,0,0,40,36.0
49,3.0,309033,8.0,11,2.0,9.0,5.0,4.0,0.0,15024,0,60,36.0
45,3.0,107682,11.0,9,0.0,1.0,4.0,4.0,0.0,0,0,40,36.0
55,3.0,51008,11.0,9,0.0,1.0,4.0,4.0,0.0,0,0,40,36.0
64,6.0,264544,12.0,14,2.0,9.0,5.0,4.0,0.0,0,0,5,36.0
48,3.0,147860,11.0,9,2.0,5.0,5.0,2.0,0.0,0,0,40,36.0
21,3.0,174907,7.0,12,4.0,11.0,3.0,4.0,0.0,0,0,32,36.0
54,3.0,200098,9.0,13,0.0,11.0,1.0,2.0,0.0,0,0,60,36.0
31,3.0,112062,9.0,13,4.0,9.0,1.0,4.0,0.0,0,0,40,36.0
43,2.0,98130,9.0,13,0.0,9.0,3.0,4.0,0.0,0,0,39,36.0
36,3.0,47310,11.0,9,4.0,7.0,1.0,2.0,0.0,0,0,40,36.0
48,3.0,141483,15.0,10,0.0,3.0,4.0,4.0,0.0,0,0,40,36.0
19,3.0,357059,11.0,9,4.0,1.0,3.0,4.0,0.0,0,0,35,36.0
30,2.0,352542,9.0,13,0.0,9.0,4.0,4.0,0.0,0,0,40,36.0
73,6.0,74040,5.0,4,0.0,7.0,1.0,1.0,0.0,0,0,40,36.0
22,3.0,128487,11.0,9,4.0,1.0,1.0,4.0,0.0,0,0,10,36.0
41,3.0,200652,6.0,5,0.0,7.0,2.0,4.0,0.0,0,0,35,36.0
27,3.0,191822,11.0,9,2.0,11.0,5.0,4.0,0.0,0,0,50,36.0
43,2.0,106982,9.0,13,5.0,9.0,4.0,4.0,0.0,0,0,40,36.0
25,3.0,108779,12.0,14,5.0,7.0,3.0,4.0,0.0,0,0,40,36.0
42,3.0,195584,7.0,12,5.0,1.0,4.0,2.0,0.0,0,0,40,36.0
72,1.0,39110,1.0,7,0.0,1.0,1.0,4.0,0.0,0,0,8,2.0
50,3.0,140741,1.0,7,4.0,6.0,2.0,4.0,0.0,0,0,40,36.0
55,3.0,173093,15.0,10,0.0,1.0,1.0,1.0,0.0,0,0,40,36.0
28,1.0,24153,0.0,6,2.0,7.0,5.0,0.0,0.0,0,0,40,36.0
23,3.0,188505,9.0,13,4.0,7.0,3.0,4.0,0.0,0,0,25,36.0
21,0.0,213055,15.0,10,4.0,0.0,4.0,3.0,0.0,0,0,40,36.0
43,0.0,35523,7.0,12,0.0,0.0,1.0,4.0,0.0,0,0,35,36.0
28,3.0,98010,15.0,10,3.0,1.0,3.0,4.0,0.0,0,0,40,36.0
22,3.0,174975,8.0,11,4.0,12.0,3.0,4.0,0.0,0,0,36,36.0
25,3.0,129784,15.0,10,4.0,7.0,3.0,4.0,0.0,0,0,40,36.0
21,3.0,198259,15.0,10,4.0,1.0,3.0,4.0,0.0,0,0,15,36.0
61,3.0,316359,15.0,10,0.0,11.0,1.0,4.0,0.0,0,0,40,36.0
18,0.0,85154,2.0,8,4.0,0.0,3.0,1.0,0.0,0,0,24,11.0
32,2.0,161478,9.0,13,0.0,1.0,4.0,1.0,0.0,0,0,46,36.0
39,3.0,318416,0.0,6,5.0,7.0,3.0,2.0,0.0,0,0,12,36.0
44,3.0,290521,11.0,9,6.0,3.0,4.0,2.0,0.0,0,0,40,36.0
47,3.0,179313,0.0,6,0.0,11.0,4.0,4.0,0.0,0,0,30,36.0
21,3.0,200153,11.0,9,4.0,7.0,3.0,4.0,0.0,0,0,32,36.0
30,3.0,207172,9.0,13,2.0,1.0,5.0,4.0,0.0,0,0,40,24.0
42,1.0,46366,11.0,9,5.0,1.0,4.0,2.0,0.0,0,0,40,36.0
23,3.0,203240,15.0,10,4.0,7.0,1.0,4.0,0.0,0,0,40,36.0
40,3.0,219591,0.0,6,2.0,2.0,0.0,4.0,1.0,0,0,50,36.0
46,3.0,200734,15.0,10,0.0,1.0,4.0,2.0,0.0,0,0,35,35.0
42,3.0,134220,8.0,11,0.0,3.0,3.0,0.0,0.0,0,0,40,36.0
47,3.0,268022,11.0,9,2.0,13.0,0.0,4.0,1.0,0,0,55,36.0
31,3.0,156464,9.0,13,4.0,9.0,3.0,4.0,1.0,0,0,25,36.0
30,3.0,205204,11.0,9,4.0,1.0,3.0,4.0,0.0,0,0,40,36.0
17,3.0,186890,0.0,6,2.0,11.0,3.0,4.0,0.0,0,0,30,36.0
31,4.0,455995,15.0,10,4.0,3.0,1.0,4.0,1.0,0,0,65,36.0
29,3.0,93662,15.0,10,0.0,9.0,4.0,4.0,0.0,0,0,24,36.0
29,3.0,197618,11.0,9,4.0,1.0,1.0,4.0,0.0,0,0,40,36.0
41,5.0,169023,9.0,13,2.0,1.0,5.0,4.0,0.0,7688,0,40,36.0
19,3.0,100009,15.0,10,4.0,11.0,3.0,4.0,0.0,0,0,15,36.0
42,3.0,42703,11.0,9,0.0,1.0,4.0,4.0,0.0,0,0,40,36.0
23,6.0,502316,9.0,13,4.0,9.0,1.0,4.0,0.0,0,0,40,36.0
49,2.0,116892,9.0,13,0.0,9.0,1.0,2.0,0.0,0,0,40,36.0
37,3.0,140673,15.0,10,2.0,11.0,5.0,4.0,0.0,0,0,40,36.0
69,3.0,168139,11.0,9,2.0,11.0,5.0,4.0,0.0,0,0,40,36.0
64,3.0,102103,11.0,9,0.0,8.0,1.0,4.0,0.0,0,0,50,36.0
49,3.0,402462,9.0,13,3.0,13.0,4.0,4.0,1.0,0,0,30,4.0
41,0.0,202822,11.0,9,5.0,0.0,1.0,2.0,0.0,0,0,32,36.0
20,3.0,299047,15.0,10,4.0,7.0,1.0,4.0,0.0,0,0,20,36.0
55,3.0,144071,1.0,7,2.0,3.0,0.0,4.0,1.0,0,0,45,36.0
24,3.0,86153,15.0,10,4.0,1.0,1.0,4.0,0.0,0,0,40,36.0
62,3.0,91433,0.0,6,0.0,9.0,4.0,4.0,0.0,0,0,40,36.0
52,3.0,253784,1.0,7,0.0,7.0,4.0,4.0,0.0,0,0,20,36.0
42,3.0,31387,10.0,16,3.0,9.0,4.0,0.0,0.0,0,0,40,36.0
19,3.0,258633,15.0,10,4.0,1.0,3.0,4.0,0.0,0,0,25,0.0
51,2.0,74784,15.0,10,6.0,1.0,1.0,4.0,0.0,0,0,40,36.0
58,6.0,259929,10.0,16,4.0,3.0,1.0,4.0,0.0,0,0,43,36.0
20,0.0,289116,15.0,10,4.0,0.0,3.0,4.0,0.0,0,0,5,36.0
67,0.0,98882,12.0,14,6.0,0.0,1.0,4.0,0.0,0,0,40,36.0
45,2.0,203322,15.0,10,0.0,1.0,1.0,4.0,0.0,0,0,38,36.0
40,6.0,170525,15.0,10,4.0,1.0,1.0,4.0,0.0,0,0,38,36.0
27,2.0,116662,11.0,9,2.0,6.0,0.0,4.0,1.0,0,0,40,36.0
19,3.0,55284,11.0,9,4.0,5.0,3.0,4.0,0.0,0,0,25,36.0
65,3.0,176796,11.0,9,0.0,1.0,1.0,4.0,0.0,0,0,40,36.0
38,3.0,187069,11.0,9,2.0,13.0,0.0,4.0,1.0,0,0,45,36.0
29,3.0,427965,9.0,13,4.0,1.0,1.0,2.0,0.0,0,0,40,36.0
19,3.0,187724,15.0,10,4.0,7.0,3.0,4.0,0.0,0,0,25,36.0
36,0.0,214896,6.0,5,0.0,0.0,4.0,4.0,0.0,0,0,40,24.0
19,3.0,240686,1.0,7,4.0,11.0,3.0,4.0,0.0,0,0,25,36.0
18,3.0,27920,1.0,7,4.0,3.0,3.0,4.0,0.0,0,0,25,36.0
25,3.0,202560,15.0,10,4.0,7.0,1.0,4.0,0.0,0,0,40,36.0
22,3.0,304710,9.0,13,4.0,1.0,1.0,1.0,0.0,0,0,10,37.0
37,3.0,75024,11.0,9,0.0,11.0,4.0,4.0,0.0,0,0,25,2.0
44,3.0,81853,11.0,9,4.0,11.0,1.0,1.0,0.0,0,0,40,36.0
48,3.0,98719,11.0,9,6.0,7.0,1.0,4.0,0.0,0,0,44,36.0
49,2.0,249289,9.0,13,0.0,9.0,4.0,2.0,0.0,0,0,40,36.0
26,3.0,236068,15.0,10,4.0,11.0,2.0,4.0,0.0,0,0,20,36.0
28,3.0,175987,11.0,9,4.0,3.0,1.0,4.0,0.0,0,0,40,36.0
20,3.0,194891,11.0,9,4.0,1.0,1.0,4.0,0.0,0,0,40,36.0
25,3.0,178843,9.0,13,4.0,9.0,3.0,4.0,0.0,0,0,15,36.0
23,3.0,199884,11.0,9,4.0,1.0,4.0,4.0,0.0,0,0,45,36.0
22,3.0,205940,9.0,13,4.0,1.0,3.0,4.0,0.0,1055,0,30,36.0
22,3.0,187052,11.0,9,4.0,1.0,3.0,4.0,0.0,0,0,40,36.0
43,1.0,94937,9.0,13,0.0,1.0,4.0,4.0,0.0,0,0,40,36.0
52,2.0,146565,7.0,12,0.0,7.0,1.0,4.0,0.0,4865,0,30,36.0
47,3.0,139145,15.0,10,0.0,1.0,1.0,4.0,0.0,0,0,60,36.0
20,3.0,157599,15.0,10,4.0,7.0,1.0,4.0,0.0,0,0,25,36.0
42,3.0,203393,9.0,13,2.0,2.0,5.0,2.0,0.0,0,0,35,36.0
42,3.0,135056,15.0,10,2.0,1.0,5.0,4.0,0.0,0,0,40,36.0
58,3.0,110213,11.0,9,6.0,1.0,1.0,4.0,0.0,0,0,40,36.0
17,3.0,134480,1.0,7,4.0,8.0,3.0,4.0,0.0,0,0,25,36.0
42,3.0,57600,11.0,9,0.0,9.0,1.0,4.0,0.0,0,0,45,36.0
71,3.0,99894,4.0,3,6.0,8.0,1.0,1.0,0.0,0,0,75,36.0
49,4.0,191277,15.0,10,2.0,3.0,0.0,4.0,1.0,15024,0,50,36.0
26,3.0,276548,11.0,9,2.0,11.0,5.0,4.0,0.0,0,0,20,36.0
25,3.0,212522,11.0,9,4.0,2.0,2.0,4.0,1.0,0,0,40,36.0
43,2.0,143828,12.0,14,0.0,9.0,4.0,2.0,0.0,9562,0,40,36.0
17,3.0,309504,0.0,6,4.0,11.0,4.0,4.0,0.0,0,0,24,36.0
28,3.0,248911,15.0,10,4.0,3.0,3.0,4.0,0.0,0,0,40,0.0
69,2.0,122850,0.0,6,2.0,3.0,0.0,4.0,1.0,0,0,20,36.0
45,3.0,240356,15.0,10,0.0,11.0,1.0,4.0,0.0,0,0,55,36.0
33,3.0,143851,9.0,13,4.0,9.0,1.0,4.0,0.0,0,0,40,36.0
23,3.0,122048,11.0,9,4.0,6.0,1.0,4.0,0.0,0,0,40,36.0
22,2.0,195532,15.0,10,4.0,10.0,2.0,4.0,0.0,0,0,43,36.0
79,5.0,158319,11.0,9,6.0,7.0,1.0,4.0,0.0,0,0,24,36.0
40,3.0,181015,11.0,9,5.0,7.0,4.0,4.0,0.0,0,0,47,36.0
43,2.0,92374,12.0,14,2.0,9.0,5.0,2.0,0.0,0,0,35,36.0
27,3.0,139903,11.0,9,4.0,11.0,4.0,2.0,0.0,0,0,30,36.0
20,0.0,371089,11.0,9,4.0,0.0,3.0,4.0,0.0,0,0,40,36.0
33,3.0,268147,6.0,5,4.0,11.0,4.0,4.0,0.0,0,0,40,36.0
46,2.0,192323,15.0,10,2.0,10.0,0.0,4.0,1.0,0,0,38,36.0
40,0.0,65545,12.0,14,0.0,0.0,3.0,4.0,0.0,0,0,55,36.0
56,3.0,202220,15.0,10,5.0,12.0,4.0,2.0,0.0,0,0,38,36.0
21,0.0,170272,15.0,10,4.0,0.0,3.0,4.0,0.0,0,0,25,36.0
34,3.0,188798,9.0,13,4.0,9.0,3.0,4.0,0.0,0,0,40,36.0
47,6.0,160045,15.0,10,0.0,1.0,1.0,4.0,0.0,0,0,40,36.0
35,3.0,215323,8.0,11,0.0,7.0,4.0,4.0,0.0,0,0,35,36.0
42,3.0,195821,11.0,9,5.0,11.0,4.0,4.0,0.0,0,0,40,36.0
26,3.0,134888,9.0,13,4.0,12.0,3.0,4.0,0.0,0,0,35,36.0
19,3.0,237455,11.0,9,4.0,5.0,3.0,4.0,0.0,0,0,25,36.0
30,3.0,170154,9.0,13,4.0,12.0,1.0,4.0,0.0,0,0,40,36.0
21,3.0,189013,15.0,10,4.0,11.0,3.0,4.0,0.0,0,0,35,36.0
47,6.0,469907,7.0,12,2.0,10.0,0.0,4.0,1.0,0,1740,40,36.0
45,3.0,340341,15.0,10,0.0,1.0,4.0,4.0,0.0,0,0,40,36.0
28,2.0,304960,7.0,12,4.0,1.0,1.0,4.0,0.0,0,1980,40,36.0
35,5.0,61343,11.0,9,2.0,2.0,0.0,4.0,1.0,0,0,90,36.0
46,3.0,186820,15.0,10,2.0,7.0,5.0,4.0,0.0,5013,0,40,36.0
59,3.0,426001,11.0,9,3.0,1.0,4.0,4.0,0.0,0,0,20,31.0
55,0.0,376058,6.0,5,4.0,0.0,3.0,4.0,0.0,0,0,45,36.0
27,1.0,214385,11.0,9,4.0,1.0,1.0,2.0,0.0,0,0,40,36.0
23,3.0,245302,15.0,10,0.0,11.0,3.0,2.0,0.0,0,0,40,36.0
62,3.0,147627,6.0,5,4.0,8.0,1.0,2.0,0.0,1055,0,22,36.0
36,3.0,353263,9.0,13,4.0,9.0,1.0,4.0,0.0,0,0,45,36.0
51,2.0,186416,9.0,13,0.0,1.0,1.0,4.0,0.0,0,0,40,36.0
28,3.0,160981,15.0,10,4.0,1.0,1.0,4.0,0.0,0,0,52,36.0
36,3.0,127573,11.0,9,5.0,1.0,1.0,4.0,0.0,0,0,38,36.0
18,3.0,169652,1.0,7,4.0,7.0,3.0,4.0,0.0,0,0,12,36.0
30,2.0,131776,12.0,14,4.0,1.0,1.0,4.0,0.0,0,0,40,36.0
20,3.0,190423,15.0,10,4.0,7.0,1.0,4.0,0.0,0,0,20,36.0
53,3.0,278114,5.0,4,2.0,3.0,0.0,4.0,1.0,0,0,40,36.0
39,3.0,203204,7.0,12,2.0,1.0,5.0,4.0,0.0,0,0,25,36.0
28,3.0,195000,9.0,13,4.0,11.0,2.0,4.0,0.0,0,0,45,36.0
36,3.0,32709,15.0,10,0.0,11.0,1.0,4.0,0.0,3325,0,45,36.0
29,3.0,135296,9.0,13,4.0,3.0,1.0,4.0,0.0,0,2258,45,36.0
41,2.0,51111,9.0,13,6.0,1.0,1.0,4.0,0.0,0,0,40,36.0
19,3.0,84747,11.0,9,4.0,11.0,3.0,4.0,0.0,0,0,24,36.0
21,3.0,301408,15.0,10,4.0,11.0,3.0,4.0,0.0,0,1602,22,36.0
22,3.0,65704,11.0,9,4.0,11.0,3.0,4.0,0.0,0,0,40,0.0
18,3.0,469921,15.0,10,4.0,9.0,3.0,4.0,0.0,0,0,40,36.0
26,3.0,158734,12.0,14,4.0,3.0,1.0,4.0,0.0,0,0,30,36.0
36,3.0,306567,11.0,9,2.0,13.0,5.0,4.0,0.0,0,0,40,36.0
21,3.0,105577,15.0,10,4.0,7.0,3.0,4.0,0.0,0,0,30,36.0
47,0.0,89806,15.0,10,0.0,0.0,1.0,0.0,0.0,0,0,35,36.0
61,3.0,149620,15.0,10,0.0,7.0,1.0,2.0,1.0,0,0,40,36.0
46,3.0,231515,7.0,12,4.0,1.0,1.0,4.0,0.0,0,0,47,5.0
42,5.0,82297,5.0,4,2.0,7.0,5.0,2.0,0.0,0,0,50,36.0
45,2.0,132563,14.0,15,0.0,9.0,4.0,2.0,0.0,0,1726,40,36.0
40,3.0,116218,15.0,10,5.0,1.0,4.0,4.0,0.0,0,0,45,36.0
38,3.0,219902,11.0,9,5.0,13.0,4.0,2.0,0.0,0,0,30,36.0
30,3.0,30063,11.0,9,0.0,7.0,4.0,4.0,0.0,0,0,32,36.0
32,3.0,169955,15.0,10,2.0,7.0,5.0,4.0,0.0,0,0,36,31.0
28,3.0,271572,6.0,5,4.0,7.0,2.0,4.0,1.0,0,0,52,36.0
59,2.0,296253,12.0,14,0.0,9.0,4.0,4.0,0.0,8614,0,60,36.0
38,2.0,162613,12.0,14,4.0,9.0,1.0,4.0,0.0,0,2258,60,36.0
30,3.0,181992,15.0,10,4.0,11.0,1.0,2.0,0.0,0,0,35,36.0
54,3.0,189607,9.0,13,4.0,7.0,3.0,2.0,0.0,0,0,36,36.0
71,3.0,97870,12.0,14,0.0,9.0,1.0,4.0,0.0,0,0,15,11.0
44,3.0,63042,9.0,13,0.0,3.0,3.0,4.0,0.0,0,0,50,36.0
18,3.0,192409,15.0,10,4.0,11.0,3.0,4.0,0.0,0,0,20,36.0
21,3.0,210355,1.0,7,4.0,9.0,1.0,4.0,0.0,0,0,24,36.0
38,3.0,103474,9.0,13,4.0,12.0,1.0,4.0,0.0,0,0,45,36.0
32,3.0,167531,14.0,15,2.0,9.0,5.0,1.0,0.0,15024,0,50,36.0
53,3.0,158352,4.0,3,2.0,7.0,2.0,4.0,0.0,0,0,24,20.0
42,2.0,159931,9.0,13,2.0,9.0,5.0,4.0,0.0,0,0,45,36.0
27,3.0,36440,14.0,15,4.0,9.0,1.0,4.0,0.0,0,0,65,36.0
27,3.0,158156,10.0,16,4.0,9.0,1.0,4.0,0.0,0,0,70,36.0
31,3.0,303032,15.0,10,4.0,7.0,4.0,2.0,0.0,0,0,40,36.0
25,6.0,194954,15.0,10,2.0,7.0,5.0,4.0,0.0,0,0,15,36.0
62,2.0,223637,11.0,9,0.0,7.0,1.0,2.0,0.0,0,0,35,36.0
19,3.0,517036,11.0,9,0.0,2.0,1.0,4.0,0.0,0,0,40,8.0
22,6.0,264710,9.0,13,4.0,12.0,3.0,4.0,0.0,0,0,40,36.0
24,3.0,193920,12.0,14,4.0,8.0,1.0,4.0,0.0,0,0,45,0.0
42,3.0,198422,15.0,10,0.0,1.0,3.0,4.0,0.0,0,0,40,36.0
19,3.0,246226,11.0,9,4.0,2.0,1.0,4.0,0.0,0,0,40,36.0
42,3.0,202466,7.0,12,0.0,9.0,4.0,4.0,0.0,0,0,45,36.0
55,2.0,135439,9.0,13,6.0,9.0,1.0,4.0,0.0,0,0,48,36.0
17,0.0,454614,1.0,7,4.0,0.0,3.0,4.0,0.0,0,0,8,36.0
52,3.0,155433,4.0,3,4.0,6.0,1.0,4.0,0.0,0,0,40,0.0
19,3.0,198668,5.0,4,4.0,7.0,1.0,4.0,0.0,0,0,40,36.0
20,6.0,340475,15.0,10,4.0,1.0,3.0,4.0,0.0,0,0,10,36.0
30,3.0,399088,15.0,10,0.0,1.0,1.0,4.0,0.0,0,0,45,36.0
90,3.0,87285,11.0,9,4.0,7.0,3.0,4.0,0.0,0,0,24,36.0
44,6.0,174325,12.0,14,2.0,9.0,0.0,2.0,1.0,7688,0,40,36.0
59,3.0,230039,11.0,9,4.0,3.0,4.0,4.0,0.0,0,625,38,36.0
30,3.0,178841,9.0,13,4.0,3.0,1.0,4.0,0.0,0,0,40,36.0
62,3.0,174711,11.0,9,4.0,1.0,1.0,4.0,0.0,0,0,32,36.0
23,3.0,257621,9.0,13,4.0,11.0,1.0,4.0,0.0,0,0,45,36.0
39,3.0,205359,7.0,12,6.0,1.0,4.0,4.0,0.0,0,0,45,36.0
47,3.0,227310,15.0,10,0.0,1.0,4.0,2.0,0.0,0,0,40,36.0
33,3.0,110998,11.0,9,4.0,7.0,2.0,0.0,0.0,0,0,36,36.0
36,3.0,189382,11.0,9,2.0,1.0,5.0,4.0,0.0,0,0,40,36.0
36,3.0,274809,11.0,9,0.0,1.0,4.0,4.0,0.0,0,0,50,36.0
17,0.0,219277,1.0,7,4.0,0.0,3.0,4.0,0.0,0,0,20,36.0
27,3.0,19395,15.0,10,2.0,5.0,5.0,4.0,0.0,0,0,35,36.0
59,3.0,38573,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,40,36.0
36,3.0,526968,0.0,6,0.0,3.0,4.0,4.0,0.0,0,0,40,36.0
22,2.0,123727,15.0,10,4.0,9.0,1.0,4.0,0.0,0,0,21,36.0
35,0.0,374716,6.0,5,2.0,0.0,5.0,4.0,0.0,0,0,35,36.0
51,3.0,144084,11.0,9,4.0,6.0,3.0,4.0,0.0,0,0,40,36.0
67,0.0,200862,0.0,6,4.0,0.0,1.0,2.0,0.0,0,0,35,36.0
28,2.0,213195,7.0,12,2.0,1.0,5.0,4.0,0.0,0,0,40,36.0
26,3.0,142081,11.0,9,2.0,7.0,5.0,4.0,0.0,0,0,40,24.0
66,0.0,93318,11.0,9,6.0,0.0,4.0,4.0,0.0,0,0,40,36.0
40,3.0,155972,11.0,9,2.0,13.0,0.0,4.0,1.0,0,0,60,36.0
26,3.0,64293,15.0,10,4.0,9.0,1.0,4.0,0.0,0,0,35,36.0
52,3.0,198824,8.0,11,5.0,7.0,4.0,4.0,0.0,0,0,35,36.0
47,3.0,44216,11.0,9,0.0,3.0,4.0,4.0,0.0,0,0,45,36.0
57,2.0,190561,11.0,9,0.0,5.0,1.0,2.0,0.0,0,0,30,36.0
39,3.0,49436,7.0,12,0.0,9.0,4.0,4.0,0.0,0,1380,40,36.0
20,0.0,249087,15.0,10,4.0,0.0,3.0,4.0,0.0,0,0,40,36.0
74,3.0,101590,14.0,15,6.0,1.0,1.0,2.0,0.0,0,0,20,36.0
33,3.0,26973,8.0,11,2.0,12.0,5.0,4.0,0.0,0,0,40,36.0
48,3.0,125421,12.0,14,0.0,3.0,4.0,4.0,0.0,0,0,40,36.0
39,3.0,250157,9.0,13,4.0,9.0,1.0,4.0,0.0,0,0,63,36.0
77,4.0,192230,15.0,10,2.0,3.0,0.0,4.0,1.0,0,0,40,36.0
45,3.0,132847,11.0,9,4.0,5.0,1.0,4.0,0.0,0,0,40,36.0
31,2.0,151726,7.0,12,4.0,1.0,3.0,0.0,0.0,0,0,40,36.0
42,3.0,331651,12.0,14,4.0,9.0,1.0,4.0,0.0,8614,0,50,36.0
44,3.0,185057,12.0,14,4.0,9.0,1.0,4.0,0.0,0,0,35,36.0
64,6.0,194894,10.0,16,4.0,9.0,1.0,4.0,0.0,4787,0,40,36.0
28,3.0,59335,9.0,13,2.0,1.0,2.0,4.0,0.0,0,0,15,36.0
67,4.0,116517,9.0,13,6.0,7.0,4.0,4.0,0.0,0,0,35,36.0
46,3.0,169180,8.0,11,0.0,1.0,1.0,4.0,0.0,0,0,40,36.0
39,3.0,151023,15.0,10,0.0,1.0,4.0,4.0,0.0,114,0,45,36.0
28,3.0,496526,11.0,9,4.0,1.0,1.0,4.0,0.0,0,0,40,36.0
42,5.0,166813,15.0,10,2.0,4.0,0.0,4.0,1.0,0,0,60,36.0
17,3.0,93235,2.0,8,4.0,7.0,3.0,4.0,0.0,0,1721,25,36.0
42,5.0,352196,11.0,9,5.0,7.0,1.0,4.0,0.0,0,0,22,36.0
62,2.0,113443,12.0,14,0.0,9.0,1.0,4.0,0.0,10520,0,33,36.0
17,0.0,212125,0.0,6,4.0,0.0,3.0,4.0,0.0,0,0,20,36.0
30,1.0,73514,9.0,13,4.0,3.0,2.0,1.0,0.0,0,0,45,36.0
20,3.0,203240,7.0,12,4.0,1.0,1.0,4.0,0.0,0,0,30,36.0
28,3.0,263128,15.0,10,4.0,1.0,1.0,4.0,0.0,0,0,60,36.0
19,3.0,278304,15.0,10,4.0,7.0,3.0,4.0,0.0,0,0,15,36.0
59,3.0,131869,11.0,9,6.0,7.0,1.0,4.0,0.0,0,0,35,36.0
20,3.0,400443,11.0,9,4.0,11.0,3.0,4.0,0.0,0,0,20,36.0
35,3.0,172845,8.0,11,4.0,7.0,4.0,4.0,0.0,0,0,30,36.0
28,3.0,161087,15.0,10,4.0,3.0,1.0,2.0,0.0,0,0,45,21.0
68,0.0,186266,11.0,9,2.0,0.0,5.0,4.0,0.0,0,0,8,36.0
42,3.0,156580,9.0,13,2.0,11.0,5.0,4.0,0.0,0,0,40,31.0
39,3.0,103925,9.0,13,2.0,9.0,5.0,4.0,0.0,7688,0,32,36.0
33,2.0,120064,9.0,13,4.0,9.0,1.0,4.0,0.0,0,0,45,36.0
44,3.0,222504,15.0,10,2.0,1.0,5.0,4.0,0.0,0,0,45,36.0
27,3.0,127833,11.0,9,4.0,1.0,3.0,2.0,0.0,0,0,40,36.0
17,0.0,166759,2.0,8,4.0,0.0,3.0,4.0,0.0,0,0,40,36.0
26,3.0,61270,11.0,9,4.0,6.0,4.0,3.0,0.0,0,0,40,4.0
69,3.0,177374,11.0,9,6.0,1.0,4.0,4.0,0.0,1848,0,12,36.0
24,3.0,209034,7.0,12,2.0,11.0,3.0,4.0,0.0,0,0,20,36.0
57,3.0,173796,11.0,9,2.0,13.0,0.0,4.0,1.0,0,1887,40,36.0
